5.144473499,-0.787011147
5.149465166,-0.78282547
5.154456832,-0.64334774
5.159448499,-0.576257706
5.164440166,-0.438501358
5.169431832,-0.237793922
5.174423499,-0.105234146
5.179415166,0.059459686
5.184307145,0.208534241
5.189298812,0.342119217
5.194290478,0.503080368
5.199282145,0.581979752
5.204273812,0.657848358
5.209265478,0.718836784
5.214257145,0.876661301
5.219248812,0.928703308
5.224240478,1.004058838
5.229232145,1.126268387
5.234223812,1.071770668
5.239215478,1.110323906
5.244207145,1.186543465
5.249198812,1.119677544
5.254190478,1.107977867
5.259182145,1.060762405
5.264173812,0.940343857
5.269165478,0.886569023
5.274157145,0.775476456
5.279148812,0.599959373
5.284140478,0.596822739
5.289132145,0.562602043
5.294123812,0.545167923
5.299115478,0.477538109
5.304006728,0.316740036
5.308998395,0.103541374
5.313990062,0.067550659
5.318981728,-0.068821907
5.323973395,-0.216979027
5.328965062,-0.197569847
5.333956728,-0.276222229
5.338948395,-0.414554596
5.343940062,-0.492935181
5.348931728,-0.564045906
5.353923395,-0.654197693
5.358915062,-0.772932053
5.363906728,-0.738483429
5.368898395,-0.72560215
5.373890062,-0.779688835
5.378881728,-0.752409935
5.383873395,-0.813634872
5.388865062,-0.826961517
5.393856728,-0.802013397
5.398848395,-0.820138931
5.403840062,-0.721076965
5.408831728,-0.614965439
5.413823395,-0.563981056
5.418815062,-0.491539955
5.42370553,-0.445495605
5.428697197,-0.389938354
5.433688864,-0.370322227
5.43868053,-0.295733452
5.443672197,-0.247542381
5.448663864,-0.182672501
5.45365553,-0.072455406
5.458647197,0.040016174
5.463638864,0.135609627
5.46863053,0.197609901
5.473622197,0.223661423
5.478613864,0.266422272
5.48360553,0.328258514
5.488597197,0.337412834
5.493588864,0.370213509
5.49858053,0.440728188
5.503572197,0.484538078
5.508563864,0.466256142
5.51355553,0.524108887
5.518547197,1.365271568
5.523538864,2.306667328
5.52853053,-6.782490253
5.533522197,-14.59848118
5.538513864,5.04046917
5.543405114,5.979558945
5.54839678,-16.26594925
5.553388447,-17.22244835
5.558380114,-10.76754665
5.56337178,-9.463590622
5.568363447,4.745059013
5.573355114,10.11576653
5.57834678,-9.610939026
5.583338447,-21.52699852
5.588330114,-3.191513062
5.59332178,7.688472748
5.598313447,-5.124418259
5.603305114,-9.235325813
5.60829678,-8.891780853
5.613288447,-11.33016777
5.618280114,-15.25546074
5.62327178,3.577250481
5.628263447,11.55201817
5.633255114,-4.590601444
5.63824678,-1.651129246
5.643238447,6.739014626
5.648230114,1.991374016
5.65322178,-2.874844551
5.658213447,4.005544662
5.663105426,7.247477531
5.668097093,3.874166489
5.673088759,6.241259575
5.678080426,1.764443398
5.683072093,1.955861092
5.688063759,3.177614212
5.693055426,4.010477066
5.698047093,2.295759201
5.703038759,2.873875618
5.708030426,3.176253319
5.713022093,2.641403198
5.718013759,1.574019432
5.723005426,0.479280472
5.727997093,1.272512436
5.732988759,1.151346207
5.737980426,0.874897003
5.742972093,2.174555779
5.747963759,2.798324585
5.752955426,2.273629189
5.757947093,0.415342331
5.762938759,-0.783027649
5.767930426,-1.633217812
5.772922093,-2.577996731
5.777913759,-2.376281261
5.782805009,-1.976371765
5.787796676,-1.66065073
5.792788343,-2.270700932
5.797780009,-2.674361229
5.802771676,-2.510808945
5.807763343,-2.969157219
5.812755009,-3.88843298
5.817746676,-3.603828907
5.822738343,-2.563980579
5.827730009,-2.589476585
5.832721676,-2.249060631
5.837713343,-2.566637516
5.842705009,-3.091841698
5.847696676,-3.128615856
5.852688343,-2.699060917
5.857680009,-2.726776123
5.862671676,-3.067692757
5.867663343,-1.746335983
5.872655009,-1.846979141
5.877646676,-2.53573513
5.882638343,-2.190670967
5.887630009,-0.703044891
5.892621676,-1.249761581
5.897613343,-1.879479408
5.902503759,0.04053688
5.907495426,-0.760559082
5.912487093,0.230325699
5.917478759,1.210416794
5.922470426,0.493976593
5.927462093,0.225558281
5.932453759,0.818292618
5.937445426,1.53222084
5.942437093,0.81535244
5.947428759,1.763617516
5.952420426,1.990933418
5.957412093,1.679989815
5.962403759,2.120231628
5.967395426,1.483887672
5.972387093,1.816761971
5.977378759,2.017743111
5.982370426,2.259130478
5.987362093,1.338089943
5.992353759,1.829005241
5.997345426,2.142321587
6.002337093,2.185107231
6.007328759,1.680238724
6.012320426,1.410360336
6.017312093,2.039860725
6.022203343,1.666694641
6.027195009,0.863591194
6.032186676,1.039448738
6.037178343,1.827244759
6.042170009,1.442365646
6.047161676,0.450639725
6.052153343,1.349147797
6.057145009,1.079646111
6.062136676,-0.138818741
6.067128343,0.633692741
6.072120009,1.460231781
6.077111676,0.059598923
6.082103343,0.071494102
6.087095009,0.482685089
6.092086676,-0.338080406
6.097078343,-0.715444565
6.102070009,-0.623695374
6.107061676,0.051399231
6.112053343,-1.263830185
6.117045009,-0.80075264
6.122036676,-0.417198181
6.127028343,-0.897283554
6.132020009,-1.393544197
6.137011676,-1.296140671
6.141903655,-0.761300087
6.146895322,-1.016181946
6.151886989,-1.789647102
6.156878655,-0.630086899
6.161870322,-0.983186722
6.166861989,-1.438648224
6.171853655,-0.803195953
6.176845322,-1.483657837
6.181836989,-0.927052498
6.186828655,-0.980893135
6.191820322,-1.015528679
6.196811989,-0.918625832
6.201803655,-0.410552025
6.206795322,-0.515267372
6.211786989,-0.933068275
6.216778655,-0.207399368
6.221770322,-0.577768326
6.226761989,-0.376186371
6.231753655,0.064252853
6.236745322,-0.048201561
6.241736989,0.267494202
6.246728655,0.334125519
6.251720322,0.259589195
6.256711989,0.55578804
6.261603187,0.232300758
6.266594853,0.920666695
6.27158652,0.527366638
6.276578187,0.199110985
6.281569853,1.002285957
6.28656152,1.132541656
6.291553187,0.208136559
6.296544853,1.212161064
6.30153652,1.103033066
6.306528187,0.649741173
6.311519853,1.289758682
6.31651152,0.522985458
6.321503187,1.02926445
6.326494853,0.989725113
6.33148652,0.560488701
6.336478187,0.779772758
6.341469853,0.606646538
6.34646152,0.479158401
6.351453187,0.624419212
6.356444853,0.516040802
6.36143652,0.336064339
6.366428187,0.694311142
6.371419853,0.148264885
6.37641152,0.265252113
6.381301937,0.305574417
6.386293603,0.376930237
6.39128527,0.175616264
6.396276937,-0.166534424
6.401268603,-0.245221138
6.40626027,0.28592968
6.411251937,-0.099391937
6.416243603,-0.424450874
6.42123527,-0.074811935
6.426226937,-0.297083855
6.431218603,-0.767772675
6.43621027,-0.190546036
6.441201937,-0.391161919
